rainfall,river_level,soil_moisture,land_slope,population_density,flood_risk
112.3738038749523,2.0782631021707365,84.91717873791526,14.300232637679818,2897.302992551573,1
217.0784332632994,31.451127975361324,27.713194411810754,47.637305082935434,54.419806297436324,1
56.369689989905055,8.054551285438976,29.44663972845187,29.188965943945373,1448.5658185323684,0
320.8787923016159,10.344833395521551,93.43636663254617,20.042732905197575,1006.7698359685228,1
29.820257471908327,6.588254137291836,70.53791737025034,6.409259577839437,1352.87900765145,0
394.7547746402069,13.2086025948599,83.51654183217147,14.330709624216416,1716.2870911525592,2
308.89790771866296,30.2700602275454,44.324703301363854,56.95687030535902,1312.411582458,2
79.48627261366896,20.775434380157492,70.73628121404533,18.305981209171595,1250.392082401769,1
2.2088468494409597,8.195250966028503,64.56813704814479,10.131557362022118,2200.8430120857865,0
326.18457138193367,35.113203126081636,65.23625900922102,27.640367499299593,2060.7700625085295,2
282.74293753904686,35.18327419806117,71.18993446532912,18.42526460161492,2501.481133287185,2
291.60286721639494,34.82313700184028,63.15193798468239,2.109555016271649,757.3773539060917,2
308.5081386743783,9.55184845526157,52.179677697699944,19.388713036765036,1832.4902441646502,1
29.617860693636146,18.049573767239522,40.69420207854101,32.646517436368114,1759.732408324633,1
143.38629141770903,39.39958624563501,77.64359981849015,33.102742321198015,1115.5160545093395,2
46.347623810051886,30.880499052399614,36.970432250238964,21.39353527061332,1463.3120502890158,1
345.2413703502374,1.0866968490223927,71.92657296158106,26.838165375156038,948.208608484129,1
249.31925073102317,2.608183650419682,37.499961698699494,57.93107509408598,434.11474887478573,0
132.35920994105967,18.557255072493312,66.89976274658405,22.640908633818697,649.2656198815712,1
25.423340114409456,36.368808234462406,76.03087003467718,15.493608795598979,325.48580273959124,2
124.39292868626488,21.54807191810857,36.40354166799044,14.608022644005608,2052.378029818471,1
130.07332881069883,19.91250032137161,24.49574756459812,27.46587676224805,1985.574905396363,1
291.84247133522564,4.218947998265223,29.823030724563054,45.57120892301664,2852.3130510238198,1
255.02298854208524,26.271204188971762,65.44977254532691,12.359291051308393,2191.7384568052516,1
354.88509703053063,32.88412642400902,83.70848046693015,42.557767628446086,165.61705788083302,2
188.8859700647797,15.216800300302493,23.374761592656828,1.2689894009649771,2653.893070047573,1
47.837698375320684,31.0244740370131,75.06134442812348,25.13597867903676,2589.39873720772,1
285.297914889198,38.57906615603247,45.59889844625391,46.55190391216721,1335.527759110369,2
304.31401944675895,8.150658365107564,55.88962774396419,20.323977346465885,1761.7305210784855,1
224.5108790277985,20.933185247789652,89.66446623841742,33.82422608672397,2928.4742140928315,1
308.3868719818244,11.485518323383022,44.89786285518841,12.298753969554648,1601.5900479060172,1
197.5182385457563,31.714176761353574,54.900270045461454,44.51972346757034,2716.9122668445084,2
209.09313175279763,23.1037346352463,21.026181107051084,3.136746196125577,258.28588585245745,1
171.01640734341984,25.38329670201215,26.11990400036288,51.15255869253002,581.2450874389617,1
10.167650697638075,31.916566384635765,39.394369335108806,11.891783185300088,1327.8572808895403,1
43.15657079732178,15.838818906498195,22.08891806158058,52.46388190249984,1758.422856928541,1
12.5716742746937,36.60360273628173,67.35314945361883,21.15175447803104,2450.5212770697726,1
254.56416450551217,21.3211546898456,51.97987676012169,43.36101446846919,2964.9037242781287,1
125.74239243053067,6.31819291341392,61.11089020460165,19.15351786717131,1172.6659744576082,1
203.4282764658811,27.8359647267521,33.098538942224714,54.35470027407885,151.77275205885394,1
363.0265895704372,31.730454017530178,42.19490220774621,7.598227531102461,2405.5027948530214,2
99.71689165954997,12.670467082701066,69.78683561395438,10.711187356355921,1817.0983500575962,1
164.1531692142519,34.28717027995012,92.39770427227998,29.581807509528137,603.643148015923,2
302.22045541721945,36.24573019063065,23.78125802016569,4.916306342288768,1489.5370852980463,2
91.51926619664899,11.076179495112356,86.77882406414496,11.758811082105716,2229.5076341458357,1
30.791963931517195,39.34085890860888,63.266090098340634,56.62598293272086,2313.5312433352447,1
115.9005811655072,5.628461121950337,62.29396750667178,58.58937966887323,1503.8590518762983,0
64.48851490160177,8.0806267360996,57.520890140582026,22.575559759825317,922.5914450852888,0
371.87906093702924,7.368993569521045,25.204556442813754,55.397161260836135,2921.4903202950954,1
323.2481518257668,35.75958840031482,26.74076388021205,32.6894805404059,1993.4542067599136,2
253.36150260416937,26.171702092998473,65.06840042443146,16.184547952426023,1230.6301828454332,1
348.58423607508706,6.084171328890915,45.57189285766687,42.14392326483592,848.5850403719107,1
321.4688307596458,17.61293673473396,88.79510499332605,39.53410839449143,2195.9979191806506,1
74.62802355441434,24.61192100279208,50.49429030196042,59.347519146524,734.1285023253654,1
357.0235993959911,3.3385633995753317,30.74610940269808,15.902837244556999,523.4128670313277,1
215.7368967662603,35.29665473629355,73.6039125126527,40.323570159704126,1594.2033279965901,2
322.976062065625,32.14414141766141,42.001506608075736,3.1214253017668137,877.0623040059842,1
358.4365199693973,20.20827094306553,59.41027305169199,6.818762321803165,1890.426383321609,2
127.20138998874555,38.685064610366815,72.33745891288775,0.23510249706559572,362.63663787395814,1
44.02076981107071,16.710439171003987,87.51980834015528,59.967640863580385,1968.2739026562915,0
91.17406501677667,39.36441276145991,79.41433961012571,48.13642182884867,857.0566187131296,1
170.84311545050252,26.71679995214508,70.72708009045431,47.20338088401245,10.726373959193067,1
327.20590636899726,25.386850930157657,70.97248867963577,30.58356451729078,389.53881244578736,1
344.2922333025374,6.6381958118314,90.9443483024065,18.004024974326395,2801.5099797269313,1
2.7808522124762813,35.27711033218576,42.186807312240205,9.075857067760555,2603.39037095492,1
204.29892103102628,17.099587516824606,20.083407064714056,17.08048433078782,708.4910057883482,1
166.9644012595116,6.489336231299174,40.3965919548649,22.558273315748348,2337.331994591019,0
88.8431241882921,0.5043007990303616,36.341853472005795,45.37860581881765,1829.629063590183,0
47.94614693347312,22.3902273455353,69.63759388354987,32.37970733418914,2913.00508723511,1
135.0460685614512,21.095984884907054,67.52836998241469,4.649017593328962,1127.0809220068368,1
377.16388156500767,28.774144894766344,64.50960370285429,1.0817405375347344,2047.567231426342,2
129.2811728083021,35.610322120712084,21.218258240709027,6.139930772043789,199.97181004751656,1
207.51624869734644,3.176263385721181,74.65835408379857,24.62992282184276,1194.7795669810537,1
281.2075835580711,29.259859613614495,44.26478093641187,55.9915750229411,2891.8148069526596,1
145.4518409517176,7.496477763903289,69.87919917549733,38.244148872553296,1621.5528146058605,1
388.7128330883843,34.327082126286555,61.7433821376615,48.109553992530905,870.7597149711853,2
384.9789179768445,32.76254055446624,45.70481940709304,27.982475670272912,369.6101797545345,2
100.71291833014567,21.631750199421774,30.09322003280808,21.69996499170257,2113.549737142776,1
198.89940235695417,28.40971194493246,27.08141732453607,6.504022362997364,1938.1195698548831,1
120.35132392670786,12.574004527349935,82.36387498341676,52.5559813311723,1128.076753675286,1
113.93619775098705,18.846715957312586,88.87981565611685,46.98960174167417,2853.3146420788444,1
14.754778941813118,32.865475908418865,68.73410350732246,10.087085855863506,76.38641083367246,1
243.82573359195874,18.370607886928557,27.75755861453625,30.73563383257563,918.1343163791591,1
201.0716092915446,14.311930613017672,50.152041266618056,29.242488475274694,2763.9977640357483,1
20.59150049999574,19.768497890011997,74.67044000788678,37.505493161191716,969.5969605751268,0
111.45858569464457,33.12997009748874,78.4865663007551,56.771213639475675,764.2359732269595,1
363.3063543866615,13.40832189483491,28.866396671831644,34.78628650574878,1607.3190256944295,1
95.82475626678897,6.950463725429752,20.002303913403683,32.413036006717114,2473.167232262408,0
57.95794883648924,28.48056081323123,73.41027844104538,3.0193759760798367,318.4088150262996,1
195.7811041110252,33.03912850832327,46.74471319896542,3.774448561081436,2829.631921840751,1
394.2601816442403,4.025499140941333,39.08609987136952,11.240807479607334,2387.2679147316803,1
96.82210860460016,9.594964510237789,20.96731023421441,1.9482463015048967,551.9382640991403,1
268.8542189623514,5.678879590439756,60.522455507112475,44.60117373420074,2138.9038039825064,1
304.64784613148703,13.917656463286665,83.83630515694864,43.39981823963779,1161.0265806862958,1
95.05501759695987,18.014039156216505,91.82237347044409,8.163374065898577,1212.8610874481928,1
291.2865394447438,29.953053478532258,62.43087129599669,50.164734047716856,2352.0373763922103,1
147.11325308770128,26.045903395266965,58.58459958049206,9.287162090766719,2888.7265758623894,1
252.9223322374318,24.837142699137246,26.379228911693083,18.070535219841528,388.70105981310985,1
253.41188430435787,14.094997864386176,61.165460115694984,14.938613949681901,1267.68440826767,1
214.3098736299034,33.6579021233904,48.498430922404594,22.338425914382867,1448.0154081720675,2
36.11590802176332,18.85148669592658,65.53514606626827,15.279825953397712,1135.1723326954427,1
334.1209982356952,39.16419752060618,49.154476090741,29.337055586307123,1095.9354799115129,2
128.31202598869433,25.365685531829474,38.02243425877751,24.444472881281126,166.28331600917366,1
74.6074041599417,5.050589662580109,27.12239564212824,59.194169446759595,2059.7604754822437,0
16.310056621905566,27.047102483017362,43.61888334416718,3.35558100769354,1314.2811071889357,1
236.35717727529672,13.00416061726796,27.24836257158142,8.530882583241098,592.433469905341,1
271.02574473691294,27.453087867443898,33.267271311798794,3.169553634516149,2449.9401718831846,2
6.635131571142461,2.7856459264962297,94.05021189346594,37.550471698942545,2409.6566369733673,0
204.8372233197124,6.9952574870383755,53.3077667679964,3.270556644823175,1464.3109679857926,1
90.59831007917518,34.22949035623145,59.89038248787624,50.1863842425674,902.367476831804,1
258.06911616377994,9.087182280940596,85.52138965529115,30.716317840915668,1917.8972501313926,1
69.74657160199658,33.4816450097176,94.66766753680159,31.620457474892024,871.5748859744351,1
276.37509524098635,11.171043538176416,63.70358370085111,33.695670462731655,715.663711667899,1
154.69413852021495,25.715276402348305,80.93553657831288,10.248822378372644,2194.2388155387166,2
374.6919954946938,27.766022940393242,44.52057682525064,11.861418186869253,130.57246676564262,2
55.0083776583973,20.506190125802117,42.93079680854683,19.12903937238028,293.35772839343593,1
136.4265404201034,12.212427067869251,50.202779074592016,35.609784949311084,30.29664033053343,1
45.38940849623563,8.505775054843845,70.43804470052368,12.607066556412871,467.3001275615242,1
369.8774473114251,1.3275741824970488,71.16437669413241,6.979903627995673,216.2801260442738,1
350.9357413523924,12.157856049628952,43.64295759870881,58.20701318510593,2987.4490796619566,1
103.17665108606224,26.12651162125132,29.990744310247152,1.3189088885773748,873.5418101627279,1
263.99361841367164,37.532192737939305,67.42971923491314,48.1618443201613,456.31135788104933,2
326.88888008048633,34.84817929052208,29.62443966415734,47.28210897450133,730.5788114077947,1
222.08032463978492,30.642591061412105,63.386938117199755,17.83284683070576,2809.0154589050026,1
211.86023134240259,31.537893730131948,72.00665960422317,8.137596960438804,1565.2790668429432,2
96.74091636018068,26.59939613903981,72.54586222958388,8.737718802325405,1100.806107960492,1
37.241107122359686,10.41147430264012,76.51040829946976,41.84589703423155,2621.440459148566,0
358.8863031813307,36.28780122823319,85.46445661742484,38.56839546517042,1191.020908941607,2
360.1672228653322,26.829292476233363,57.49692439735913,46.9647404550832,1011.6756241735104,2
253.24058290930716,22.4176252392176,74.76868921471784,56.24887034394628,629.7747424237093,1
135.61191641948028,4.439578768539243,66.43795515243775,41.51564179599552,1139.6125034891404,0
139.68382984506437,17.882221752257017,33.99799548482619,9.351092193086608,956.8862244906088,1
290.38227154809573,18.41433084807705,21.926723365205614,14.60655700592464,2035.1388383014416,1
358.84410398103086,34.582544380906796,41.34060392577003,50.53162385238687,875.852286965474,2
354.8345697060469,21.865928807511537,53.22752797532146,12.558364550052515,1735.8272418034587,2
311.9502183430495,15.216021958816386,66.28294583214922,4.351339017268884,207.0175734455984,1
256.8126584617151,39.07201314042637,83.7469497877404,42.196803242535026,581.9545785225779,1
33.65598599801953,4.428823733052627,34.718428752962424,24.151581329408522,1228.1417621179328,0
64.65148563784551,16.901937132477784,29.416234242385784,55.202403152754215,2811.4782691869996,0
359.4216754108317,1.6809870068562116,92.26099606057457,39.01530426561969,1137.9834372899293,1
242.57162386383598,29.596164830677214,28.103341953230533,5.425138667499645,1995.581622387504,1
3.678820646651859,36.72306208796603,55.88683025803919,56.871394035219645,772.7107950399804,1
40.588617146412844,11.201493182019577,63.91727965949764,15.513435818414754,389.83039215996286,1
265.40070764322235,34.33366707196483,60.60308156805787,20.232749424377147,185.0244342393499,2
2.0246335384874747,11.68872921847591,26.45241177747074,24.135624821012524,923.1863606428266,0
64.32322056699947,36.43080646575661,24.277018550271453,3.073457784258795,481.4064701227548,1
219.49351574663444,30.158476143871358,27.911257059577675,29.79092533383629,530.2912395682114,1
276.7580790770773,32.19627107365754,63.919076290445936,7.399109464517535,2284.6703320769807,1
260.7845038010402,0.72026222401818,60.825866572574085,24.058219601301104,57.355832125173905,0
89.70772378422392,38.51241428296104,37.53055940275582,21.04258727952506,1677.852275948949,1
284.8716885390144,29.06683968281293,67.83306063841937,46.3704050055902,1144.5895279744598,1
94.89963499872003,12.190043815445332,81.50506265417371,48.19023069796387,1524.5844997265563,1
130.1598792637071,33.17578659435388,23.118421988494532,9.204772943345281,1692.8624092716627,1
298.59656204720966,11.260847936597198,57.35974576610318,21.993071242753572,946.9694064272618,1
259.85315961888585,34.910153582645115,71.69828090770177,22.401189661909903,892.375491951013,2
339.6893641976712,4.503215616477481,38.92339453022653,9.084626636165103,2202.871529511368,1
263.04515692013734,28.147439098431832,43.082817896986185,47.90721030307143,2615.11819448226,1
227.32344133418866,21.62793906579641,66.02284272420378,42.433699700125395,585.8190810509984,1
37.469907131236994,3.8613788078176325,87.34514700828026,11.422907177822083,301.88009400009537,1
147.0863212237734,9.67575313035356,80.74433152271746,22.00331451562794,2694.4094611121577,1
106.08094707269018,0.4961614510925916,63.73476643246876,6.348301491390853,1056.187436305722,0
97.59585735163343,18.750718618580233,74.7666288317937,37.692395825582636,1658.4389980818144,1
389.2042219009782,12.050610430400015,47.361685265584896,7.28231547291718,1085.0340021148104,2
157.23908986670415,23.934299371910353,68.07241460740683,59.15605011749507,386.14898567469345,1
356.8186220708453,11.889512308344688,54.96361933456677,46.84092448127174,1772.1016183937068,1
252.45545039890516,11.996764460279387,34.24521023431707,23.414312975039703,1580.1711467911928,1
317.9245214166594,29.727727949264136,72.63037054079429,34.713835936761264,616.9507419816797,2
201.05483724207684,1.925713439134138,61.73484780116165,54.680508972984526,1361.0884435103108,1
230.76155385054363,36.11579980767949,46.89661864651936,33.245956823749566,2392.873037006781,2
197.00707752754556,34.09055497564726,88.3504392558973,10.469909183877311,1775.374048292595,2
78.0971951192178,26.71218732905626,21.570058837004996,22.72220133486956,299.7828079303146,1
288.9808461046021,23.72886280429537,43.6829863437122,50.58869190178472,1648.584276715114,1
112.30894497634232,35.69209992558609,24.266104833323492,38.652780959377075,2111.1875148758645,1
9.726386572581536,7.413207181148578,77.48954871662204,39.04346306002802,2380.183183284447,0
258.1889183628671,3.1587664876331445,72.65805905853445,52.00928914130935,1891.0615601164577,1
70.84427176281957,9.580406796381524,44.85141640522377,53.63838344775028,466.4479119769434,0
376.18343374116574,31.783131148007612,70.67471766553048,55.18755430676618,2133.4180671045806,2
381.5714308010349,1.386810669059333,49.69529196469624,5.690951595189366,2035.2521197837339,1
365.9457560881794,23.312273403339585,76.71903435668257,32.64756011778606,83.03637999249334,1
148.06348010217775,39.817500647652395,54.06377470525295,44.43057127309912,1241.1255260948271,1
6.182646611546971,34.227843753501574,50.920979587374916,45.41561070762083,1005.5212384174962,1
371.32742503509013,20.857827561743576,90.10474366162258,36.40297211820023,2011.542072118394,2
171.27365932692572,2.5456363714656938,38.81593249180251,10.007240111020451,656.2460788096529,1
386.6619276174678,33.25494057542839,29.033550499742407,47.84523323649986,1776.707049693033,2
385.44799083570115,23.95914032708842,63.840733494459364,43.20668001089674,2740.4858258243753,2
341.203782186944,4.597319882382673,92.69913592131341,5.168146292942177,2395.429092903737,1
117.77955682783427,3.754291392934248,48.337941029538996,27.828589480462576,2765.158631287426,0
154.0390914407701,36.3850727774637,24.652757272158613,10.438643971308215,2935.732841128743,1
340.45466860674276,26.768010517523138,45.44789504821756,20.248622742778313,41.90367974842667,2
126.76880206251107,33.17147197267022,57.944874073966886,1.084865532341126,1871.996416368658,1
67.797098674437,35.15915601129069,32.14422549741603,24.019792104645493,1244.3897992991303,1
222.72050498334005,22.87089408193289,69.3576663542369,32.99261526937263,2580.964926102014,1
374.4619096643124,20.69785407020165,94.83120417576505,37.17495556962521,762.9259590073037,2
278.4119186699892,17.21709641283961,53.88046069860829,39.8094207077226,2943.278172454078,1
228.024468035746,12.677863511644771,46.60464175476595,50.177478786147596,1844.9868289358044,1
38.87059750830741,17.38383843434847,50.05281251258499,12.927774436543801,2382.6768326642045,0
246.0028906796679,30.955186229206255,28.635963379640085,7.228909346308077,265.9426629400773,1
396.0215400417053,24.07693724060526,86.24552010696678,51.09223031387554,558.5390754290065,2
56.03360609460961,35.70093159819385,51.111924164101396,9.396768893558994,2277.626982372268,1
207.3318609454947,17.73520057516751,49.0455808568631,58.48560488017172,75.73970089757759,1
350.94922877118216,24.28358314875016,69.47677046978558,50.55229376391822,2452.4651778224106,1
296.30744710168176,25.25230212367955,53.152506569834266,30.05259635337595,51.70756588881524,2
278.8062963981072,23.66788649225302,68.61751016058845,58.88528549532151,1974.7853287932073,2
280.9936335948437,28.10535092342065,24.608471759809063,5.842603746480252,1101.6308214930996,2
143.79646048790207,9.497338734992251,81.02925077916706,18.1839456705061,1838.3696096304054,1
117.43673770579734,20.494551101831625,90.5377964659552,38.29346490243669,2091.13390689745,1
323.74446219140543,4.168992112333907,68.65740396195395,21.000412108390726,1034.0009053670494,1
324.0453578716723,15.380453105792501,91.5924446644108,55.70235311884751,332.8077198513983,2
346.8289274320415,19.506682744850576,31.357423577747248,3.937565290669054,218.24114456731428,1
365.2962210225885,26.0889703818189,55.80621421102653,32.96470992365787,1770.9187074620181,2
204.53695954437512,38.02124210344814,65.13550504590854,35.45197604370687,1566.7595076649934,1
200.60651787487984,24.026042661934234,63.630248556589,39.163687426633444,2229.181017272186,1
319.31807158671006,29.74375664706239,50.10963343167825,15.339973399908866,1534.109174911772,2
259.98557231110607,20.25064237980811,45.356330702469606,21.873985651191866,1273.1129121923286,1
280.7867509030813,25.364161255053254,29.511801691281413,50.62083177989866,1200.2806629263303,1
318.31706777444043,2.837288645350937,49.38068379217086,11.69656613820959,89.07623876702573,1
356.00213672702654,10.17566323367388,32.199561132911384,49.61207083040172,1013.3160330730049,0
135.19806274061432,14.474123728205548,75.07742573691638,33.75932537416455,2928.300270998238,1
150.2331810559776,18.899734200260543,35.66232016209425,45.73125067164493,2621.9311729189953,1
37.5927759363476,1.8259498200953495,24.39239789634004,42.816441975808296,994.8404204323109,0
231.3120563984696,5.600963902132707,61.427460336292576,12.45068972309274,1767.508261148453,1
14.376909518696834,11.07257231165223,64.64222995395512,34.12876418603237,2543.4172691511267,0
186.23920725298407,38.86130763604203,85.3934795960379,52.06338916830554,1329.4102668827054,2
217.05785388303065,13.25388028412203,63.27362093132614,25.92697420811576,63.69401261295137,1
114.61650085131376,19.2816423244833,45.911064029258426,57.995446213399006,232.7862808377338,1
236.3333042276043,7.8439085095357175,80.22589111447404,27.132906006103084,1536.0742368326328,1
12.200099975619771,24.431202843030732,60.52091698905658,8.567138200073082,2908.623733270876,1
14.939275499685767,11.227328620638971,25.946021347339382,23.366080804660395,2082.6965312344146,0
329.0402242638633,8.279703137537071,62.4387920234935,57.10214438343223,222.0394124013229,1
144.07625656450514,20.66290513783916,88.10139090662467,19.183250960391256,576.1890186176697,1
50.82420506075391,0.22023196641683285,49.72344691236654,52.08588959202377,2316.2561982183815,0
208.89730402192174,0.3065613059690131,42.22443514248501,52.87504090091339,2525.904882269172,1
307.99742123944435,8.762752364074311,30.760209276351503,21.011191459917665,1856.9068127038865,1
86.32841099873727,1.4688545000328457,31.358414145151798,4.995459483037927,1936.8252771931516,1
249.15619032760011,4.321030165227655,52.457861325636415,43.473474549529094,94.72897664632008,1
34.1389859975072,13.554425973550064,64.67598681211472,18.690737940839163,2487.3054761487106,1
20.67268846744308,32.103427183192515,26.04615538772013,46.97541685545434,2366.9428724307804,0
212.5418526272592,22.88194573477203,90.46764417688743,26.559290895625985,784.515080869008,2
216.2540486440426,20.506709038256655,76.6350213083897,29.116004540557295,2128.943392696866,1
254.97196059928262,11.739552928324866,63.9967938712747,46.67456440491221,652.4152732107443,1
290.43653348906463,37.270148777312656,82.13290032042431,22.941799863697675,130.58718154402385,2
390.34083178501385,15.880601649487666,26.014006760908497,26.58764071937487,611.3982623452281,1
206.52013932047814,3.4837106718308597,55.76291582998433,22.571428126177327,544.1003414953556,1
129.1825891764984,24.68266064471205,67.25698451462475,22.040430916636797,1019.8665102371932,1
318.0744779074815,4.553535739064056,82.1489679588717,31.556794614087565,1261.1639965546196,1
108.3329005048297,13.808925712067683,78.76021700369508,48.52796667006904,1530.5312855781467,1
175.58856828225444,20.296477548712353,40.78019372850497,21.706098715353953,1435.4940877699012,1
31.38255253690638,34.96890098740703,90.56601271694032,31.4552832322642,819.3170718362152,1
10.140297366183004,19.741863213604745,29.325938107315274,40.24363952655605,97.22029903648266,0
385.05936587117003,28.09035064126657,85.63502139658641,16.166366778219302,1819.2538504890806,2
334.3920482048823,39.712673559962816,92.82051872034639,16.651368294143552,1193.2770412435896,2
278.38968243747917,5.259564795919265,33.28651424169692,56.00478762140729,903.0297505887736,1
163.58117776570796,10.98926102078078,74.1549548152839,43.41207439986532,2602.1537180632317,1
69.31772802833831,15.783043023905856,23.021413908349885,34.63120057339853,2242.762490316498,0
62.57481706843442,16.873127141553255,50.40671188543662,38.86320326523672,2574.718989633602,0
100.09715926583813,16.44084301062183,58.721247439825554,1.757966586205102,1489.9985561902583,1
219.6906658824482,36.3044401022622,63.548391943222555,37.08617793370181,401.48444385906464,1
285.83836908002496,28.561305778674257,90.19529361864197,30.570532393452115,2091.7020940026046,2
264.0789506870925,24.31620856362815,70.4188015470646,32.74498078676614,626.160602012154,1
111.97355877837714,12.374908714511283,56.09584634144277,21.565429609849026,1329.2767105842331,1
381.94611226527763,32.95161536885179,80.7256277199417,4.888433862776513,204.35235895717662,2
295.1587666783074,38.202420459399555,91.28996157158068,11.60035401672313,2477.6721232447176,2
221.74162100456027,32.84793130200906,21.654961151171815,57.044682792760305,386.5625167320267,1
244.6882984937409,0.06260420765891617,93.6890954192029,24.521973736256037,2710.261546077436,1
